"brewery_name","brewery_id","beers","beers_id","n_beers","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews"
"Dinkelacker-Schwabenbraeu AG",3340,"[""Dinkel Acker Dark"",""Meister Pils"",""Das Schwarze"",""Heller Bock"",""Das Weizen"",""Das Helle"",""VolksfestBier"",""Das Echte Maerzen"",""Das Naturtrübe"",""Sanwald Hefe Weizen"",""Dinkel Acker Cd-Pils"",""Weihnachtsbier""]","[""4032"",""11305"",""22282"",""48922"",""23743"",""23732"",""44272"",""7773"",""38482"",""23690"",""4033"",""33569""]",12,3.69948186528497,3.40025906735751,3.63341968911917,3.49870466321244,3.55440414507772,386
"District ChopHouse & Brewery",742,"[""Nut Brown"",""Belgian Triple"",""Velvet Amber"",""Hefeweizen"",""IPA"",""Russian Imperial Stout"",""Oatmeal Stout"",""Bourbon Stout"",""XPA"",""Pale Ale"",""Pilsener"",""Black IPA"",""Dunkelweizen"",""Harvest Ale"",""Spring Bock"",""Amber"",""Dunkel Weizenbock"",""Oktoberfest"",""Dopplebock"",""Light Lager""]","[""6232"",""22222"",""25401"",""24760"",""43506"",""69799"",""6233"",""2217"",""18342"",""21508"",""44222"",""64208"",""53489"",""20826"",""42979"",""6230"",""22221"",""45131"",""41577"",""6231""]",20,3.76612903225806,3.75,3.90322580645161,3.6491935483871,3.7741935483871,124
"Dix BBQ & Brewery",6511,"[""Hellesbock"",""Pilsner"",""Honey Brown"",""ESB"",""IPA""]","[""42689"",""15791"",""17122"",""41138"",""17120""]",5,3.85714285714286,3.82142857142857,3.75,3.57142857142857,3.75,14
"Dixie Brewing Co.",404,"[""Dixie Blackened Voodoo Lager"",""Dixie"",""Dixie Crimson Voodoo Ale"",""Dixie Jazz"",""Dixie White Moose""]","[""1186"",""1185"",""1187"",""6969"",""2373""]",5,3.23029366306028,3.09737248840804,3.37017001545595,3.0370942812983,3.07650695517774,647
"Dock Street Brewery & Restaurant",15834,"[""Dock Street Illuminator"",""Pimp My Rye"",""Prince Myshkin's Russian Imperial Stout"",""Summer Session"",""Dock Street Sexual Chocolate"",""Amarillo Pale Ale"",""Sudan Grass"",""Dock Street Barley Wine"",""Rye IPA"",""Kolsch"",""Dock Street Bohemian Pilsner"",""Dock Street Philadelphia Amber"",""Man Full Of Trouble Porter"",""Satellite Stout"",""The Great Pumpkin"",""Gold Stock Ale"",""Bubbly Wit"",""Prisoner Of Hell"",""Hop Garden Double IPA""]","[""35521"",""59191"",""47648"",""42947"",""42739"",""51744"",""43348"",""55398"",""39877"",""77174"",""19054"",""4600"",""47773"",""43189"",""62650"",""44202"",""44021"",""65262"",""46945""]",19,3.82407407407407,3.68518518518519,3.7537037037037,3.72222222222222,3.77962962962963,270
"Dogfish Head Brewery",10099,"[""Chicory Stout"",""Shelter Pale Ale"",""Raison D'extra"",""Lawnmower Light"",""Saison Du BUFF"",""Arms Akimbo"",""Wrath Of Pecant!"",""Robert Johnson's Hellhound On My Ale"",""Faithfull Ale"",""Tweason'ale"",""Surrender Monkey"",""Ta Henket"",""Fungus Tea'Mungus"",""Black Thai"",""Woody"",""Noble Rot"",""Espresso Bock"",""Lowrider"",""Voodoo Down"",""Miles Davis' Bitches Brew"",""Festina Lente"",""Oyster Stout"",""Snowblower Ale"",""Burton Baton"",""DFH Ale"",""Poppaskull"",""T'ej"",""Midas Touchstone"",""Zeno"",""Altar Boy"",""Baltic Porter"",""90 Minute IPA"",""60 Minute IPA"",""Festina Pêche"",""Chateau Jiahu"",""Squall IPA"",""Raison D'etre"",""Punkin Ale"",""ApriHop"",""Liquor De Malt"",""Hommel Bier"",""Indian Brown Ale"",""Theobroma"",""Johnny Rawton"",""Red & White"",""My Antonia"",""Midas Touch Golden Elixir"",""Palo Santo Marron"",""Prescription Pils"",""Sah'tea"",""120 Minute IPA"",""Namaste"",""Ryehoboth"",""UrKontinent"",""Immort Ale"",""Black & Blue"",""Zwaanend'ale"",""Verdi Verdi Good"",""FedExtra Mild"",""Pangaea"",""Fort"",""World Wide Stout"",""WeedWacker Wit"",""Death Metal"",""Au Courant"",""Golden Era"",""Olde School Barleywine"",""75 Minute IPA"",""Goser The Gosarian"",""Coco Loco"",""ESB"",""Portamarillo"",""Chicha"",""Black & Red"",""Black & Tan""]","[""1153"",""1079"",""3089"",""6125"",""60785"",""46045"",""56239"",""67219"",""74321"",""70602"",""41242"",""64604"",""67925"",""54084"",""18861"",""66507"",""30522"",""76119"",""58511"",""59151"",""13722"",""13185"",""7506"",""18862"",""61635"",""63612"",""25916"",""72807"",""59588"",""50599"",""39624"",""2093"",""6108"",""35720"",""24259"",""49838"",""1180"",""6260"",""3951"",""17289"",""9479"",""1161"",""41702"",""37931"",""32435"",""60078"",""1587"",""33832"",""10028"",""45086"",""9086"",""53453"",""44015"",""73379"",""199"",""32437"",""30118"",""28758"",""33025"",""9171"",""21466"",""2392"",""11776"",""72926"",""14560"",""29395"",""6533"",""15758"",""52264"",""70333"",""59160"",""59961"",""52545"",""67746"",""65281""]",75,3.83575215472559,3.91709859905814,3.94400675295442,3.89598080739271,3.97138879838877,33763
"Dogwood Brewing Company",940,"[""Breakdown IPA"",""Dogwood Pale Ale"",""Dogwood Bock"",""Dogwood Stout"",""Dogwood Winter Ale (2003)"",""Youngblood's Imperial Porter"",""Dogwood Pilsner"",""Dogwood Summer Brew""]","[""4143"",""3758"",""3419"",""4144"",""13849"",""19181"",""4145"",""3736""]",8,3.8099173553719,3.63223140495868,3.76859504132231,3.58264462809917,3.73140495867769,121
"Dortmunder Actien Brauerei / DAB",726,"[""DAB Original"",""DAB Export"",""Hansa Pils"",""Hansa Export"",""DAB Dark Beer"",""DAB Traditional"",""DAB Pilsener"",""DAB Low Carb""]","[""2831"",""2166"",""2172"",""2173"",""10237"",""4894"",""2165"",""15861""]",8,3.46389496717724,3.09956236323851,3.42669584245077,3.28993435448578,3.2363238512035,457
"Double Mountain Brewery & Taproom",16094,"[""The Vaporizer"",""India Red Ale (I.R.A.)"",""Rainier Kriek 2011"",""Alpenbrew"",""Hop Lava IPA"",""Molten Lava"",""Fa La La La La"",""Brown Ale"",""Black Irish"",""Killer Green Wet Hopped DIPA"",""Devil's Kriek"",""Vienna"",""Altbier"",""Kölsch"",""Pale Ale"",""Pilsner""]","[""50261"",""37232"",""71179"",""46529"",""37916"",""58384"",""46416"",""38056"",""55520"",""38973"",""43808"",""38874"",""38054"",""37968"",""38053"",""43651""]",16,3.97904191616766,3.87125748502994,3.91017964071856,3.91017964071856,3.96107784431138,167
"Downtown Grill & Brewery",7404,"[""State Street Stout"",""Alt"",""Woodruff IPA"",""New World Porter"",""White Mule Ale"",""Downtown Blonde Ale""]","[""33248"",""17679"",""17676"",""17675"",""17678"",""17680""]",6,3.85135135135135,3.58108108108108,3.7027027027027,3.66216216216216,3.67567567567568,37
"Dragonmead Microbrewery",2085,"[""Dragonmead Kaiser's Kölsch"",""Dragonmead Breath Of The Dragon English Bitter"",""Dragonmead Broken Paddle India Pale Ale"",""Dragonmead Dragonslayer Altbier"",""Dragonmead Crown Jewels India Pale Ale"",""Dragonmead Nagelweiss Wheat Beer"",""Dragonmead Bills Witbier"",""Dragonmead Earl Spit Stout"",""Dragonmead Armageddon Grand Cru"",""Dragonmead Final Absolution Trippel"",""Dragonmead Under The Kilt Wee Heavy"",""Dragonmead Ring Of Fire"",""Dragonmead 90 Shilling Scottish Ale"",""Dragonmead Excalibur Barley Wine"",""Dragonmead Bishop Bob's Holy Smoke"",""Dragonmead Andromeda Ale"",""Dragonmead Sin Eater Belgian Dark"",""Dragonmead Inquisition Pale Ale"",""Dragonmead Dubbel Dragon Ale"",""Dragonmead Willy's Oompa-Loompa Stout"",""Dragonmead Honey Porter"",""Dragonmead Woody's Perfect Porter"",""Dragonmead Reverend Fred's Oatmeal Stout"",""Dragonmead London Brown Ale"",""Russian Imperial Stout"",""Dragonmead Corktown Red"",""Dragonmead Sir William's ESB"",""Dragonmead Copper Shield Bitter Harvest"",""Dragonmead Crusader Dark Mild Ale"",""Dragonmead Erik The Red"",""Dragonmead Jul Ø1"",""Dragonmead Dead Monk Abbey Ale"",""Dragonmead Juggernaut Double Red Ale"",""Dragonmead Guinevere's Golden Belgian Ale""]","[""6686"",""6643"",""7145"",""6694"",""27873"",""9683"",""5424"",""19939"",""17594"",""5426"",""6685"",""36636"",""14436"",""20956"",""9243"",""19127"",""60761"",""6645"",""7621"",""20660"",""7146"",""6692"",""6684"",""19715"",""36608"",""6683"",""6644"",""34454"",""9248"",""26343"",""7620"",""5425"",""27966"",""9682""]",34,3.81231671554252,3.72727272727273,3.87536656891496,3.80058651026393,3.84677419354839,682
"Drake's Brewing Co.",3835,"[""Drake's Barrel Aged Anniversary Lager"",""Drake's IPA"",""Drake's Denogginizer"",""Drake's Jolly Rodger 2010 Imperial Red Ale"",""Drake's Hopocalypse"",""Drake's FrankenWine"",""Drake's Port Barrel Aged Imperial Stout With Blueberries And Brett"",""Drake's Jolly Rodger"",""Drake's Blonde Ale"",""Drake's Anniversary Ale"",""Drake's Hefe-weizen"",""Drake's Bourbon Barrel Barley Wine (Barrel Aged Series #4)"",""Expedition Ale"",""Drake's Amber Ale"",""Portly Imp"",""Drake's Barrel Aged Barley Wine"",""Drake's Batch 3000"",""Wyld Stallyns"",""2011 Symposium IPA"",""Chinookian Dark IPA"",""Hop Salad"",""Aroma Coma"",""Drake's Barrel Aged Jolly Rodger"",""Drake's Zatec Pilsner"",""Bass Akwards"",""Drake's Jolly Rodger 2011"",""Drake's Bourbon Barrel Aged Barley Wine"",""Drake's Barrel Aged Olde Ale"",""Drake's Drakonic Imperial Stout"",""Drake's 1500 Pale Ale"",""Drakonic Imperial Stout"",""Alpha Session"",""Drake's Rye Wine"",""Harvest""]","[""27706"",""10308"",""22273"",""64372"",""46649"",""41942"",""44803"",""19129"",""8632"",""24481"",""14846"",""36014"",""9510"",""8304"",""74112"",""27288"",""68809"",""63507"",""67567"",""62686"",""35363"",""51728"",""27290"",""19800"",""52989"",""75202"",""35071"",""35399"",""12172"",""25095"",""67973"",""63994"",""39604"",""33144""]",34,3.91821396993811,3.97082228116711,3.96684350132626,3.88328912466844,3.96374889478338,1131
"Draught House Pub & Brewery",4858,"[""Dunkel Weiss"",""Smoked Porter"",""Bombay IPA"",""Hop Gold"",""Amber Waves"",""Century Stout"",""Double IPA"",""Wilson's ESB"",""Shamrock Stout"",""Gose"",""Red Planet"",""Oatmeal Stout"",""Red Rye"",""Coffee Stout"",""Vanilla Porter"",""Grand Cru"",""Double Red"",""Black Wheat"",""Marley's Gnarley Barley Wine"",""Red Wheat"",""Rye P.A."",""Trophy"",""Smoke Out"",""Edelweiss"",""Weizenbock"",""Black IPA"",""American Brown""]","[""11630"",""41582"",""36490"",""40994"",""47275"",""10457"",""43472"",""34410"",""56903"",""41134"",""41135"",""40992"",""49166"",""40496"",""41004"",""28806"",""39073"",""43586"",""10458"",""60222"",""41999"",""37685"",""47309"",""44023"",""11628"",""50186"",""39828""]",27,4.02469135802469,3.88888888888889,3.89506172839506,3.88888888888889,3.95679012345679,81
"Driftwood Brewery",18858,"[""Fat Tug IPA"",""Belle Royale"",""White Bark"",""Naughty Hildegard ESB"",""Farmhand Ale"",""Brother Bart's Belgian Brown Ale"",""Old Cellar Dweller"",""Crooked Coast Amber Ale"",""Twenty Pounder"",""Sartori Harvest IPA"",""Driftwood Ale"",""Singularity"",""Blackstone Porter"",""Cuvée D'Hiver"",""Spring Rite""]","[""62911"",""58019"",""47230"",""56157"",""46708"",""48198"",""46815"",""49979"",""72267"",""53309"",""46678"",""65392"",""46769"",""66715"",""69179""]",15,4.17613636363636,4.08712121212121,4.14772727272727,4.05113636363636,4.12689393939394,264
"Dry Dock Brewing Co.",12314,"[""Bligh's Old Ale"",""Dry Dock IPA"",""Hoppopotamus"",""Breakwater Pale Ale"",""Dry Dock USS Enterprise Strong Pale"",""Paragon Apricot Blonde"",""HMS Victory ESB"",""Urca Vanilla Porter"",""Bligh's Barleywine Ale"",""Oat Malt Stout"",""Three Heavy Wee Heavy"",""Dry Dock Hefeweizen"",""Saison"",""Farmhouse Ale"",""Dry Dock's Double IPA"",""Imperial IPA"",""Dry Dock Old Ale"",""Wee Heavy"",""Espresso Milk Stout"",""Alexander Nevesky Russian Imperial Stout"",""Apricot Ale"",""Poor Richard's Ale"",""Dry Dock Hefeweizen (formerly U-Boat)"",""Coconut Porter"",""Kolsch""]","[""62039"",""37188"",""65750"",""58041"",""34757"",""57609"",""36395"",""38611"",""73910"",""63245"",""72435"",""65694"",""66006"",""57404"",""59772"",""44722"",""35621"",""41328"",""67923"",""47971"",""37941"",""66130"",""59945"",""58842"",""46204""]",25,4.1875,4.15322580645161,3.97177419354839,4.06653225806452,4.19153225806452,248
"DuClaw Brewing Company",1924,"[""Deception"",""ALCHEMY"",""HELLRAZER"",""Twisted Kilt"",""Devil's Milk"",""Mysterium"",""Venom"",""Pax Nemesis"",""Colossus"",""31.0"",""Snake Oil"",""Kangaroo Love"",""Consecration"",""H.E.R.O. (Chocolate Peanut Butter Porter)"",""Blackout"",""13 (Thirteen) Degrees"",""Oak Aged Black Jack Stout"",""Black Lightning"",""IV"",""Celtic Fury"",""Bare Ass Blonde Ale"",""Mad Bishop"",""Misfit Red"",""Euphoria"",""Funk"",""Naked Fish"",""Black Jack Imperial Stout"",""Sawtooth"",""DuClaw Exile 4 (macchiato Milk Stout)"",""Bad Moon Porter"",""Misery"",""Old Flame"",""Retribution"",""Serum"",""Enigma"",""Repent""]","[""11739"",""17388"",""41620"",""14128"",""13874"",""44369"",""13871"",""58180"",""48881"",""39473"",""24807"",""12169"",""43103"",""73016"",""42146"",""13872"",""28036"",""67041"",""23579"",""22648"",""13873"",""13870"",""13081"",""31653"",""12160"",""28938"",""19045"",""17849"",""66888"",""12167"",""20392"",""16861"",""74122"",""15860"",""36518"",""25612""]",36,3.81372549019608,3.75980392156863,3.83543417366947,3.77871148459384,3.82703081232493,714
"Duggan's Brewery",21336,"[""Mike Duggan #17 Czech Pilsener"",""Mike Duggan #08 London Porter"",""Mike Duggan #09 IPA"",""Mike Duggan #24 Altbier"",""Mike Duggan #99 (#18) Double IPA"",""Mike Duggan #07 Stout"",""Mike Duggan #03 German Pilsner"",""Mike Duggan #05 Asian Lager"",""Mike Duggan #19 Maibock"",""Mike Duggan #10 Triple"",""Mike Duggan #13 Weissbier""]","[""55665"",""54792"",""48949"",""58137"",""59603"",""53838"",""54791"",""54806"",""58356"",""54793"",""54805""]",11,3.95412844036697,3.70642201834862,3.92660550458716,3.78440366972477,3.76605504587156,109
"Dugges Ale- & Porterbryggeri AB",12172,"[""Fusion"",""Kals Stout"",""Bollox!"",""Never Mind The Bollox!"",""Idjit!"",""Celebration! (Hiphiphooray)"",""½ Idjit!"",""Lager No 1"",""High Five!"",""Rudolf Ren Ale (2010)""]","[""57448"",""25774"",""34762"",""41415"",""35032"",""41414"",""37595"",""56014"",""43064"",""63791""]",10,3.57826086956522,3.7304347826087,3.60434782608696,3.52608695652174,3.61304347826087,115
"Dunedin Brewery",1620,"[""Pipers Pale Ale"",""Blitzen Ale"",""Dunedin Oktoberfest Ale"",""Highland Games Ale"",""Brewmaster's Reserve Double IPA \\\""The Rock\\\"""",""Beach Tale Brown Ale"",""Razzbeery Wheat Ale"",""Dunedin Nitro Stout"",""Leonard Croon's Old Mean Stout"",""Celtic Gold Ale"",""Christmas Farm Ale"",""Red Head Red Ale"",""Dunedin Apricot Peach Ale"",""Lowland Wheat Ale""]","[""5559"",""47069"",""13035"",""9931"",""49150"",""5635"",""5468"",""42371"",""8979"",""6860"",""7461"",""5564"",""13039"",""11810""]",14,3.51438848920863,3.39208633093525,3.66187050359712,3.48741007194245,3.44964028776978,278
"Durango Brewing",1525,"[""Durango Brewing Derail Ale"",""Golden Ale"",""Blueberry Wheat"",""Amber Ale"",""I.P.A."",""Dark Lager"",""Wheat Beer"",""Winter Ale"",""20th Anniversary Belgian Ale""]","[""19285"",""30403"",""43463"",""23334"",""39405"",""4062"",""4608"",""37056"",""57636""]",9,3.44949494949495,3.38888888888889,3.61111111111111,3.3989898989899,3.35353535353535,99
"Durham Brewery Ltd",5171,"[""Evensong"",""Benedictus"",""Bede's Chalice"",""St Cuthbert / Magnificat"",""Imperial Russian Stout"",""Cloister"",""White Gold"",""Temptation""]","[""11396"",""11392"",""41089"",""11394"",""11373"",""11397"",""11381"",""23128""]",8,3.79545454545455,3.76704545454545,3.82386363636364,3.74431818181818,3.85227272727273,88
"Dusters Restaurant and The Gottberg Brew Pub",3066,"[""Vienna Lager"",""Oktoberfest"",""English Brown Ale"",""Impromptu Pale Ale"",""Dunkel Lager"",""All American Lager"",""Irish Red Ale""]","[""7707"",""13233"",""7706"",""25229"",""7704"",""7322"",""9237""]",7,3.45454545454545,3.09090909090909,3.18181818181818,3.27272727272727,3.31818181818182,11
"E.J. Phair Brewing Company",862,"[""I.P.A."",""Pale Ale"",""English IPA"",""Marzen"",""E.J. Phair Pilsner"",""Quivering Quail Winter Ale""]","[""3926"",""2720"",""36477"",""9670"",""4554"",""21165""]",6,3.58888888888889,3.26666666666667,3.45555555555556,3.43333333333333,3.44444444444444,45
"Eagle Rock Brewery",21651,"[""Manifesto"",""Populist"",""Yearling"",""Equinox"",""Solidarity"",""Red Velvet"",""Jubilee"",""Revolution""]","[""54885"",""61017"",""69548"",""56910"",""54635"",""57258"",""64254"",""55297""]",8,3.96052631578947,3.71710526315789,3.91447368421053,3.86184210526316,3.83552631578947,76
"Earth Bread + Brewery",18189,"[""Romulus"",""José Coffee Stout"",""Santos L Halper"",""Lil' Pylon"",""Berkun's Finger"",""Terra Fúme"",""Trois Enfants"",""Dorothy""]","[""64371"",""52749"",""46878"",""45836"",""46659"",""45278"",""64906"",""70967""]",8,4.08108108108108,3.82432432432432,3.86486486486486,3.83783783783784,3.87837837837838,37
"East End Brewing Company",10485,"[""Homewood Reserve"",""80 Shilling"",""Session Ale #07: American Wheat Hop"",""Wooden Nickel 5th Anniversary Saison"",""Monkey Boy"",""Three - Triple Anniversary Ale"",""Session Ale #24: LOAF (Dark Kvass W/60 Loaves)"",""Bigger Hop IPA"",""Big Hop IPA"",""Snow Melt Winter Ale"",""The Bitter End"",""Gratitude"",""Session Ale #25: Dark Mild"",""Toaster - 4th Anniversary Imperial Stout"",""Session Ale #40: Wood St. Kvass"",""Session Ale #44: \\\""Weisse This Beer Sour?\\\"""",""East End Witte"",""Session Ale #34: Blabber 'n' Smoke"",""Pedal Pale Ale"",""Session Ale #10: Grisette"",""Session Ale #08: Kvass 100"",""Illustration Ale"",""Blackstrap Stout"",""Session Ale #35:  Chocolate Covered Cherry Stout"",""Dubbel Trubbel"",""Session Ale #06: The Bitter End 2006"",""Session Ale #38: Deserving Porcupine"",""Session Ale #13: Here It Gose Again"",""Smokestack Heritage Porter"",""Big Hop Harvest Ale"",""The Ugly American"",""Session Ale #23 Monkey GIRL Dunkelweizen"",""Fat Gary's Nut Brown Ale"",""Session Ale #18: Cherry Stout"",""Eye Opener Coffee Porter"",""Session Ale #19: Black Sumthin'"",""Steelcut Oatmeal Stout/Black IPA"",""Session Ale #26: Kölsch"",""Session Ale #05: Kvass"",""Session Ale #20: Out Of The Woods""]","[""46778"",""44367"",""35902"",""56636"",""41719"",""40227"",""50221"",""53660"",""20952"",""33522"",""27477"",""27476"",""50302"",""46652"",""60850"",""62002"",""20953"",""56207"",""25383"",""40082"",""37015"",""59794"",""20954"",""56188"",""41218"",""34262"",""59386"",""43229"",""37507"",""25924"",""32040"",""50223"",""35685"",""46654"",""52583"",""46655"",""64833"",""51256"",""33295"",""47974""]",40,4.07849666983825,4.02045670789724,4.02426260704091,3.94909609895338,4.08991436726927,1051
"Edenton Brewing Company",8148,"[""Edenton Winter Cheer Royal Stout"",""Edenton Big Boss IPA"",""Edenton Pumpkinhead Ale"",""Edenton Coffee Stout"",""Edenton Surrender Monkey Farmhouse Ale"",""Edenton King David's Red"",""Edenton Horniblow's Tavern American Ale"",""Edenton Uncle Nut's Nut Brown Ale"",""Edenton Helles Angel"",""Edenton Joseph Hewes Revolutionary Ale""]","[""21060"",""23490"",""20029"",""34687"",""32157"",""14585"",""14584"",""14587"",""14588"",""14586""]",10,3.88349514563107,3.76051779935275,3.81391585760518,3.76860841423948,3.81391585760518,309
"Edgefield Brewery (McMenamins)",2105,"[""Ruby Red"",""SunFlower IPA"",""Kris Kringle"",""Terminator Stout"",""Hammerhead Ale"",""Sleepy Hollow Nut Brown""]","[""31830"",""44312"",""40050"",""31937"",""40540"",""40453""]",6,3.83333333333333,3.61904761904762,3.73809523809524,3.66666666666667,3.64285714285714,21
"Eel River Brewing Co.",1627,"[""Certified Organic Porter"",""Acai Berry Wheat"",""California Blonde Ale"",""Climax Noel - Imperial Red Ale"",""Certified Organic I.P.A."",""Earth Thirst Double IPA"",""Raven's Eye Imperial Stout"",""Hazelnut Porter"",""Triple Exultation"",""Certified Extra Pale Ale"",""Black Cherry Porter"",""Barrel Aged Triple Exultation"",""Certified Organic Amber Ale"",""Blueberry Wheat""]","[""11426"",""48953"",""4558"",""46056"",""45978"",""66508"",""12051"",""35638"",""30759"",""45977"",""29494"",""34499"",""4557"",""13223""]",14,3.51129363449692,3.44712525667351,3.6493839835729,3.45020533880904,3.4517453798768,974
