"beer_name","beer_id","brewery_name","brewery_id","beer_style","beer_abv","mean_overall","mean_aroma","mean_appearance","mean_palate","mean_taste","n_reviews","beer_tag"
"Bink Tripel",22412,"Brouwerij Kerkom",3313,"Tripel",9,3.95833333333333,3.91666666666667,4.10416666666667,3.9375,4.04166666666667,24,"Belgian"
"Bink Winterkoninkske",7715,"Brouwerij Kerkom",3313,"Belgian Strong Dark Ale",8.3,3.79611650485437,3.9126213592233,3.81067961165049,3.78155339805825,3.88834951456311,103,"Belgian"
"Biobok",34403,"Brouwerij 't IJ",489,"Bock",6.5,2.08333333333333,2.5,3.25,3.16666666666667,2.75,6,"Other"
"Biolégère",17511,"Brasserie Dupont sprl",637,"Belgian Pale Ale",3.5,3.71428571428571,3.21428571428571,3.71428571428571,2.92857142857143,3.5,7,"Belgian"
"Bios Kriek",6423,"Brouwerij Van Steenberge N.V.",48,"Lambic - Fruit",5,3.44444444444444,3.27777777777778,3.66666666666667,3.38888888888889,3.44444444444444,9,"Other"
"Bios Vlaamse Bourgogne",6140,"Brouwerij Van Steenberge N.V.",48,"Flanders Oud Bruin",5.5,4,3.97916666666667,3.95833333333333,3.85416666666667,3.97916666666667,24,"Other"
"Birie&#269;iu",25918,"Rinkuškiai Alaus Darykloje",12224,"Euro Strong Lager",8,2.82352941176471,3.17647058823529,3.20588235294118,2.94117647058824,2.88235294117647,17,"Lager"
"Birdman Brown",7032,"Alcatraz Brewing Co.",1930,"English Brown Ale",4.4,3.75,3.41666666666667,3.41666666666667,3.58333333333333,3.75,6,"Other"
"Birra Basta",73890,"The Bruery",16866,"Bière de Garde",8.5,3.72727272727273,3.72727272727273,3.68181818181818,3.81818181818182,3.86363636363636,11,"Other"
"Birra DeCicco",56468,"Captain Lawrence Brewing Co.",12959,"Dubbel",6,3.70192307692308,3.76923076923077,3.80769230769231,3.57692307692308,3.68269230769231,52,"Belgian"
"Birra DeCicco - Limone Luppolo",70242,"Captain Lawrence Brewing Co.",12959,"American Pale Wheat Ale",6,4.09375,4.09375,4.078125,4,4.078125,32,"Wheat Beer"
"Birra Del Borgo Re Porter",34116,"Birra Del Borgo",14046,"English Porter",4.2,3.57142857142857,3.85714285714286,4,3.78571428571429,3.85714285714286,7,"Porter"
"Birra Del Borgo/DFH My Antonia",53452,"Birra Del Borgo",14046,"American Double / Imperial Pilsner",7.5,4.04615384615385,4.00769230769231,4.20769230769231,4.03846153846154,4.06153846153846,65,"Pilsner"
"Birth Of Tragedy",75502,"Hill Farmstead Brewery",22511,"American Porter",11,4.48275862068965,4.56896551724138,3.96551724137931,4.29310344827586,4.63793103448276,29,"Porter"
"Bischoff Premium Pilsener",2936,"Privatbrauerei Bischoff",921,"German Pilsener",4.7,3.64583333333333,3.3125,3.58333333333333,3.4375,3.4375,24,"Pilsner"
"Bischofshof Dunkelweizen",14998,"Brauerei Bischofshof",5755,"Dunkelweizen",5.1,3.3,3.6,3.7,3.4,3,5,"Wheat Beer"
"Bischofshof Hefe-Weissbier Hell",44180,"Brauerei Bischofshof",5755,"Hefeweizen",5.1,3.5,3.41666666666667,3.91666666666667,3.5,3.33333333333333,6,"Wheat Beer"
"Biscotti",47231,"Lift Bridge Brewery",18563,"Belgian Dark Ale",7,3.22222222222222,3.61111111111111,3.66666666666667,3.5,3.16666666666667,9,"Belgian"
"Biscuit City Pale Ale",7648,"Martha's Exchange",586,"American Pale Ale (APA)",NA,3.8125,3.4375,3.75,3.625,3.8125,8,"Pale Ale"
"Bise Noire",60763,"Brasserie Trois Dames",17998,"American Double / Imperial Stout",7.2,3.71428571428571,3.28571428571429,3.5,3.42857142857143,3.64285714285714,7,"Stout"
"Bishop's Farewell",9663,"Oakham Ales / The Brewery Tap",1680,"Extra Special / Strong Bitter (ESB)",4.6,4.52777777777778,4.25,4.02777777777778,4.19444444444444,4.38888888888889,18,"Other"
"Bishop's Tipple",24919,"Wadworth and Company Ltd.",2749,"English Bitter",6.5,3.73333333333333,3.63333333333333,3.66666666666667,3.6,3.7,15,"Other"
"Bishops Finger",1606,"Shepherd Neame Ltd",138,"Extra Special / Strong Bitter (ESB)",5.4,3.69021739130435,3.54891304347826,3.80978260869565,3.59239130434783,3.66847826086957,92,"Other"
"Bishops Tippel Trippel",20631,"Main Street Brewery & Lamppost Pizza",2510,"Tripel",10.9,3.57142857142857,4,4,3.78571428571429,3.78571428571429,7,"Belgian"
"Bison American Wheat",18153,"Bricktown Brewery",680,"American Pale Wheat Ale",NA,3.1875,3.1875,3.125,2.8125,2.9375,8,"Wheat Beer"
"Bison Brown Ale",8741,"Little Apple Brewing Company",1112,"English Brown Ale",6,3.77272727272727,3.63636363636364,3.54545454545455,3.63636363636364,3.63636363636364,11,"Other"
"Bison Organic Barleywine Ale",29689,"Bison Brewing",609,"English Barleywine",9.5,3.62962962962963,3.49074074074074,3.80555555555556,3.73148148148148,3.61111111111111,54,"Other"
"Bison Organic Belgian Ale",14492,"Bison Brewing",609,"Tripel",8.1,3.46774193548387,3.31451612903226,3.41129032258065,3.33064516129032,3.2741935483871,62,"Belgian"
"Bison Organic Chocolate Stout",2420,"Bison Brewing",609,"American Stout",5,3.51593625498008,3.70916334661355,3.7589641434263,3.36454183266932,3.50398406374502,251,"Stout"
"Bison Organic Farmhouse Ale 2006 Brewer's Reserve",32233,"Bison Brewing",609,"Saison / Farmhouse Ale",NA,3.77272727272727,3.77272727272727,3.75757575757576,3.66666666666667,3.68181818181818,33,"Other"
"Bison Organic Farmhouse Ale 2007 Brewer's Reserve",37539,"Bison Brewing",609,"Saison / Farmhouse Ale",NA,3.83333333333333,3.81666666666667,3.93333333333333,3.76666666666667,3.88333333333333,30,"Other"
"Bison Organic Gingerbread Ale",1643,"Bison Brewing",609,"Herbed / Spiced Beer",6,3.47345132743363,3.73008849557522,3.73008849557522,3.41592920353982,3.48672566371681,113,"Other"
"Bison Organic Golden Bock",31096,"Bison Brewing",609,"Bock",7.5,3.5,3.4375,3.625,3.66666666666667,3.66666666666667,24,"Other"
"Bison Organic Honey Basil",26721,"Bison Brewing",609,"Herbed / Spiced Beer",6,3.63392857142857,3.57142857142857,3.625,3.60714285714286,3.59821428571429,56,"Other"
"Bison Organic Imperial Brown Ale",55973,"Bison Brewing",609,"American Brown Ale",7,3.42307692307692,3.46153846153846,3.80769230769231,3.30769230769231,3.46153846153846,13,"Other"
"Bison Organic IPA",24093,"Bison Brewing",609,"American IPA",6,3.51824817518248,3.52189781021898,3.74817518248175,3.47080291970803,3.48175182481752,137,"IPA"
"Bison Organic IPA Single Hop Series - Amarillo Hop",37399,"Bison Brewing",609,"American IPA",6.8,3.53571428571429,3.46428571428571,3.67857142857143,3.78571428571429,3.60714285714286,14,"IPA"
"Bison Organic IPA Single Hop Series - Columbus Hop",32940,"Bison Brewing",609,"American IPA",NA,3.65384615384615,3.61538461538462,3.73076923076923,3.76923076923077,3.53846153846154,13,"IPA"
"Bison Organic IPA Single Hop Series - Simcoe Hop",38498,"Bison Brewing",609,"American IPA",6.8,3.65,3.75,3.8,3.75,3.75,10,"IPA"
"Bison Organic IPA Single Hop Series - Summit Hop",34857,"Bison Brewing",609,"American IPA",6.8,3.61538461538462,3.69230769230769,3.84615384615385,3.57692307692308,3.69230769230769,13,"IPA"
"Bison Organic IPA Single Hop Series - Willamette Hop",54787,"Bison Brewing",609,"American IPA",6,4,3.65,3.75,3.85,3.85,10,"IPA"
"Bison Organic Pumpkin Ale",45147,"Bison Brewing",609,"Pumpkin Ale",NA,2.96666666666667,3.43333333333333,3.46666666666667,3.1,2.86666666666667,15,"Other"
"Bison Organic Red Ale",19050,"Bison Brewing",609,"American Amber / Red Ale",6,3.55769230769231,3.5,3.61538461538462,3.57692307692308,3.51923076923077,26,"Other"
"Bison Winter Warmer",35478,"Bison Brewing",609,"Dubbel",9,3.79545454545455,3.54545454545455,3.72727272727273,3.70454545454545,3.63636363636364,22,"Belgian"
"Bisonfest",20124,"Flying Bison Brewing Company",702,"Märzen / Oktoberfest",NA,4.11538461538461,4,4,3.92307692307692,4.11538461538461,13,"Other"
"Bitch Creek ESB (Extra Special Brown Ale)",13209,"Grand Teton Brewing Co.",413,"American Brown Ale",6,3.87713310580205,3.75938566552901,3.92491467576792,3.78668941979522,3.89419795221843,293,"Other"
"Bitchin Bitter",662,"Cambridge Brewing Company",14,"English Bitter",NA,4.08333333333333,3.91666666666667,4.11111111111111,3.91666666666667,4.02777777777778,18,"Other"
"Bitter",3868,"John Harvard's Brewery & Ale House",1548,"English Bitter",4.7,4.02777777777778,3.58333333333333,3.72222222222222,3.72222222222222,3.76388888888889,36,"Other"
"Bitter & Twisted",4720,"Harviestoun Brewery Ltd.",323,"English India Pale Ale (IPA)",4.2,3.97389558232932,3.64658634538153,3.65863453815261,3.71285140562249,3.78313253012048,249,"IPA"
"Bitter American",34791,"21st Amendment Brewery",735,"American Pale Ale (APA)",4.4,4.11842105263158,3.92105263157895,3.92763157894737,3.76973684210526,3.89802631578947,152,"Pale Ale"
"Bitter Bitch Imperial IPA",31604,"Astoria Brewing Company / Wet Dog Cafe",9869,"American Double / Imperial IPA",9.6,4.18181818181818,4.27272727272727,4.04545454545455,4.13636363636364,4.27272727272727,11,"IPA"
"Bitter Blonde",73476,"Iron Hill Brewery & Restaurant",6045,"American Blonde Ale",4,4,3.8,3.9,3.6,3.8,5,"Other"
"Bitter Brewer",36672,"Surly Brewing Company",13014,"English Bitter",4,4.3,4.04133333333333,4.036,3.92666666666667,4.02,375,"Other"
"Bitter Cold",64961,"Goose Island Beer Co.",1549,"English Bitter",4.7,3.91666666666667,3.58333333333333,3.66666666666667,3.75,3.66666666666667,6,"Other"
"Bitter Druid ESB",52195,"Sun King Brewing Company",20672,"Extra Special / Strong Bitter (ESB)",5.8,4.1,3.55,3.75,3.85,3.75,10,"Other"
"Bitter End India Pale Ale",4282,"Port Townsend Brewing Company",1387,"American IPA",6.3,3.25,3.08333333333333,3.125,3.125,2.91666666666667,12,"IPA"
"Bitter Professor IPA",44313,"23rd Street Brewery",9167,"American IPA",7.2,4.07142857142857,3.92857142857143,4,4,4.07142857142857,7,"IPA"
"Bitter Sable Imperial Black IPA",49603,"Weasel Boy Brewing Company",16285,"American Black Ale",8.2,3.92857142857143,3.85714285714286,4.07142857142857,4.14285714285714,3.78571428571429,7,"Other"
"Bitter Woman From Hell Extra IPA",12335,"Tyranena Brewing Company",784,"American IPA",NA,3.92465753424658,4.04109589041096,3.98630136986301,3.89041095890411,3.8972602739726,73,"IPA"
"Bitter Woman In The Rye",49861,"Tyranena Brewing Company",784,"American IPA",5.9,3.91037735849057,3.79716981132075,3.92452830188679,3.89622641509434,3.86320754716981,106,"IPA"
"Bitter Woman India Pale Ale",4902,"Tyranena Brewing Company",784,"American IPA",5.75,4.0843989769821,3.91687979539642,3.96035805626598,3.95652173913043,3.98849104859335,391,"IPA"
"Bittings Best Bitter",6127,"J.J. Bitting Brewing Company",1341,"English Bitter",NA,3.83333333333333,3.55555555555556,4,3.55555555555556,3.5,9,"Other"
"Bizzaro",14219,"Heavyweight Brewing Co.",393,"Belgian Strong Dark Ale",10,3.75,4.125,4.0625,4,4,8,"Belgian"
"BJ's Annual Grand Cru",64760,"BJ's Chicago Pizza & Brewery Inc.",2710,"Belgian Strong Pale Ale",10,3.6,3.4,3.5,3.3,3.5,5,"Belgian"
"BJ's Brewhouse Blonde",25881,"BJ's Pizza, Grill & Brewery",10224,"American Blonde Ale",NA,3.29545454545455,3,3.27272727272727,3.25,3.13636363636364,22,"Other"
"BJ's Jeremiah Red Ale",6822,"BJ's Chicago Pizza & Brewery Inc.",2710,"English Strong Ale",7.1,3.75609756097561,3.54878048780488,3.74390243902439,3.60975609756098,3.69512195121951,41,"Other"
"BJ's Lastos Oatmeal Stout",10422,"BJ's Restaurant & Brewhouse",3042,"Oatmeal Stout",5.6,3.64285714285714,3.64285714285714,3.64285714285714,3.78571428571429,3.78571428571429,7,"Stout"
"BJ's P.M. Porter",6613,"BJ's Chicago Pizza & Brewery Inc.",2710,"American Porter",5.7,3.77272727272727,3.40909090909091,3.89393939393939,3.71212121212121,3.6969696969697,33,"Porter"
"BJ's Tempest IPA",51430,"BJ's Chicago Pizza & Brewery Inc.",2710,"American IPA",NA,3.83333333333333,3.75,3.66666666666667,3.83333333333333,3.91666666666667,6,"IPA"
"Bjor Nagal",67966,"Moylan's Brewery",870,"California Common / Steam Beer",6,3.8,3.4,4.1,3.8,3.6,5,"Other"
"BlåGul",22059,"Carlsberg Sverige AB",10897,"Euro Pale Lager",5.2,2.4,2,2.8,2.5,2.1,5,"Lager"
"Blåkulla",6776,"Gamla Slottskällans Bryggeri AB",625,"Munich Dunkel Lager",4.8,3.44444444444444,3.27777777777778,3.66666666666667,3.33333333333333,3.44444444444444,9,"Lager"
"Black's Dawn",59775,"Cismontane Brewing Company",22598,"American Double / Imperial Stout",8,4.0625,3.9375,3.9375,4.03125,4.09375,16,"Stout"
"Black & Blue",67860,"Triple Rock Brewery & Alehouse",632,"Fruit / Vegetable Beer",5.1,3.61348314606742,3.73595505617978,3.86629213483146,3.68089887640449,3.67303370786517,445,"Other"
"Black & Red",67746,"Dogfish Head Brewery",10099,"American Double / Imperial Stout",10.5,3.35882352941176,3.70588235294118,4.00588235294118,3.50588235294118,3.37058823529412,85,"Stout"
"Black (黑)",41092,"Mikkeller ApS",13307,"American Double / Imperial Stout",17.5,3.275,3.86388888888889,3.98888888888889,3.62222222222222,3.73333333333333,180,"Stout"
"Black (黑) (Islay Edition)",60904,"Mikkeller ApS",13307,"American Double / Imperial Stout",17.5,3.8,4.13333333333333,3.96666666666667,4,3.9,15,"Stout"
"Black (黑) (Whisky Edition)",57679,"Mikkeller ApS",13307,"American Double / Imperial Stout",17.5,3.77272727272727,3.90909090909091,4.31818181818182,3.90909090909091,3.81818181818182,11,"Stout"
"Black (黑) Cognac Edition",65673,"Mikkeller ApS",13307,"American Double / Imperial Stout",17.5,4.39473684210526,4.52631578947368,4.55263157894737,3.97368421052632,4.5,19,"Stout"
"Black 13",59720,"Boneyard Beer Company",23066,"American Stout",5.2,4,3.85714285714286,3.92857142857143,3.71428571428571,3.71428571428571,7,"Stout"
"Black 47 Stout",1255,"Old Nutfield Brewing Company, Ltd.",115,"Irish Dry Stout",4,3.64285714285714,3.60714285714286,3.78571428571429,3.38095238095238,3.45238095238095,42,"Stout"
"Black Adder",68170,"The Livery",12547,"Lambic - Fruit",11.5,4.21428571428571,3.92857142857143,4.28571428571429,4.21428571428571,4.14285714285714,7,"Other"
"Black Albert",38334,"De Struise Brouwers",15237,"Russian Imperial Stout",13,4.18024861878453,4.14157458563536,4.37638121546961,4.23618784530387,4.28176795580111,724,"Stout"
"Black Amber Ale",2051,"Big Rock Brewery",391,"American Stout",5,3.60714285714286,3.5,3.42857142857143,3.32142857142857,3.39285714285714,14,"Stout"
"Black Angus Oatmeal Stout",16790,"Lafayette Brewing Co.",2493,"Oatmeal Stout",6.2,3.59615384615385,3.63461538461538,3.57692307692308,3.57692307692308,3.57692307692308,26,"Stout"
"Black Bacon Ryno",60425,"Jackie O's Pub & Brewery",1432,"Oatmeal Stout",6.5,4.05555555555556,4.16666666666667,3.94444444444444,4,3.88888888888889,9,"Stout"
"Black Bart",30802,"Bear Republic Brewing Co.",610,"American Stout",6.8,4.1,3.6,4.2,4.3,4.1,5,"Stout"
"Black Bavarian",96,"Sprecher Brewing Company",144,"Schwarzbier",6,4.13270142180095,3.90521327014218,4.0936018957346,4.02725118483412,4.16232227488152,422,"Other"
"Black Bear Ale",3025,"Smoky Mountain Brewery & Restaurant",943,"English Brown Ale",5.4,3.26744186046512,3.13953488372093,3.26744186046512,3.18604651162791,3.24418604651163,43,"Other"
"Black Bear Blueberry Ale",31882,"Black Bear Brewery",20873,"Fruit / Vegetable Beer",NA,3.2,3.5,4.2,3.5,3.1,5,"Other"
"Black Bear Gearhead Ale",51998,"Black Bear Brewery",20873,"American Amber / Red Ale",NA,3.5,3.1875,3.5,3.5,3.375,8,"Other"
"Black Bear Pail Ale",37688,"Black Bear Brewery",20873,"American Pale Ale (APA)",NA,3.38461538461538,3.30769230769231,3.5,3.34615384615385,3.19230769230769,13,"Pale Ale"
"Black Bear Porter",21924,"Sunday River Brewing Co.",1922,"American Porter",NA,3.7,3.63636363636364,3.96363636363636,3.58181818181818,3.73636363636364,55,"Porter"
"Black Bear Stout",59605,"Berkshire Brewing Company Inc.",33,"American Stout",NA,3.86486486486486,3.81081081081081,3.7972972972973,3.52702702702703,3.7972972972973,37,"Stout"
"Black Bear Voodoo Bear Porter",32534,"Black Bear Brewery",20873,"American Porter",NA,3.44444444444444,3.22222222222222,3.72222222222222,3.33333333333333,3.27777777777778,9,"Porter"
"Black Bear XX Stout",16046,"Alameda Brewhouse",2980,"Foreign / Export Stout",7,4.01449275362319,3.94927536231884,4.19565217391304,4.07971014492754,4.01449275362319,69,"Stout"
"Black Beauty",47160,"Five Seasons North",15324,"Dubbel",12,4.57142857142857,4.35714285714286,4.21428571428571,4.64285714285714,4.78571428571429,7,"Belgian"
"Black Beer Stout",48476,"Hite Brewery Company LTD",1472,"English Stout",5,2.625,2.25,2.5625,2.25,2.375,8,"Stout"
"Black Betty",46600,"Jackie O's Pub & Brewery",1432,"American Porter",9,4.4,4.2,4.2,4.06666666666667,4.26666666666667,15,"Porter"
"Black Betty Imperial Stout Reserve Series Aged In Whiskey Barrels",55229,"Nebraska Brewing Company",16504,"Russian Imperial Stout",9.3,3.91269841269841,3.92063492063492,4.02380952380952,3.76190476190476,4.02380952380952,63,"Stout"
"Black Brutal '07 (JLS Release #23)",35729,"Rogue Ales",132,"American Black Ale",5.5,4.30645161290323,3.91935483870968,4.16129032258065,4.03225806451613,4.2258064516129,31,"Other"
"Black Bull",9019,"Pabst Brewing Company",447,"American Malt Liquor",10,3,3.2,3.4,3.3,3.3,5,"Other"
"Black Bull Imperial Stout",21586,"Rock Bottom Restaurant & Brewery",1550,"Russian Imperial Stout",7.5,3.66666666666667,3.5,4,3.5,3.58333333333333,6,"Stout"
"Black Butte Porter",198,"Deschutes Brewery",63,"American Porter",5.2,4.26772030651341,4.02538314176245,4.06130268199234,4.0014367816092,4.19396551724138,1044,"Porter"
"Black Butte XX",42836,"Deschutes Brewery",63,"American Porter",11,4.19818181818182,4.27454545454545,4.23272727272727,4.32363636363636,4.39636363636364,275,"Porter"
"Black Butte XXI",50846,"Deschutes Brewery",63,"American Porter",11,4.26760563380282,4.32535211267606,4.23802816901408,4.26619718309859,4.39718309859155,355,"Porter"
"Black Butte XXII",59299,"Deschutes Brewery",63,"American Porter",11,4.09574468085106,4.03191489361702,4.03191489361702,4.20212765957447,4.21276595744681,47,"Porter"
"Black Butte XXIII",70102,"Deschutes Brewery",63,"American Porter",10.8,4.15665236051502,4.07510729613734,4.16309012875536,4.09442060085837,4.20815450643777,233,"Porter"
"Black Cabin Smoked Ale",63696,"Crown Valley Brewing & Distilling Co.",19832,"Smoked Beer",5.6,3.625,3.5625,3.625,3.5625,3.625,8,"Other"
"Black Canyon Porter",4379,"Old Schoolhouse Brewery",1395,"American Porter",5.6,3.9,3.9,4.1,3.6,3.9,5,"Porter"
"Black Cat",68110,"Beer Here",19476,"American Black Ale",4.7,3.97452229299363,3.73885350318471,3.88535031847134,3.67197452229299,3.77388535031847,157,"Other"
"Black Cat Lager",24103,"Paddock Wood Brewing Co.",8203,"Schwarzbier",6.1,4.05769230769231,3.75,4,3.84615384615385,3.98076923076923,26,"Other"
"Black Cat Porter",29242,"Third Street Aleworks",3776,"American Porter",6,3.85714285714286,3.64285714285714,3.96428571428571,3.57142857142857,3.73214285714286,28,"Porter"
"Black Cat Stout",54467,"Goose Island Beer Co.",1549,"American Stout",7.3,3.97727272727273,3.65909090909091,4.06818181818182,3.72727272727273,3.97727272727273,22,"Stout"
"Black Cauldron Imperial Stout",28556,"Grand Teton Brewing Co.",413,"American Double / Imperial Stout",8,3.95098039215686,3.86470588235294,3.98823529411765,3.83725490196078,3.91176470588235,255,"Stout"
"Black Cherry Bomb",44934,"Bullfrog Brewery",1114,"American Wild Ale",NA,4.55263157894737,4.47368421052632,4.28947368421053,4.52631578947368,4.57894736842105,19,"Other"
"Black Cherry Porter",29494,"Eel River Brewing Co.",1627,"Fruit / Vegetable Beer",NA,3.5,3.5,4,3.1,3.5,5,"Other"
"Black Cherry Stout",30943,"Iron Hill Brewery & Restaurant",6045,"Fruit / Vegetable Beer",5.5,3.48484848484848,3.78787878787879,3.78787878787879,3.62121212121212,3.5,33,"Other"
"Black Cobra Stout",5617,"Third Base Sports Bar & Brewery",2188,"American Stout",5.25,3.35714285714286,3.57142857142857,3.92857142857143,3.21428571428571,3.64285714285714,7,"Stout"
"Black Damnation",48405,"De Struise Brouwers",15237,"Russian Imperial Stout",13,3.95294117647059,4.13529411764706,4.31764705882353,4.04117647058824,4.10588235294118,85,"Stout"
"Black Damnation II - Mocha Bomb",55554,"De Struise Brouwers",15237,"American Double / Imperial Stout",12,4.132,4.208,4.364,4.2,4.232,125,"Stout"
"Black Damnation III - Black Mes",56774,"De Struise Brouwers",15237,"American Double / Imperial Stout",13,4.02564102564103,4.05769230769231,4.30769230769231,4.18589743589744,4.05769230769231,78,"Stout"
"Black Damnation IV - Coffee Club",56775,"De Struise Brouwers",15237,"American Double / Imperial Stout",13,3.97058823529412,4.13235294117647,4.22794117647059,4.15441176470588,4.05882352941176,68,"Stout"
